我记得我们初中就有5000米，女生好像是三千米，大家都可以报。然后每个学期还有冬季越野赛，六公里，非特殊情况不能请假。越野赛还挺重大的，全校参与，要从校门口跑到校外。每天还有早操、课间操、下午操。,good
我们大学和高中有，随意报名，不强制，一般都是男生[允悲][允悲][允悲],good
我要找个内蒙人核实一下,bad
不是，真的初中就有三千米和五千米？我上大学后才跑的三千米，大三才跑的五千米，哪怕跑了两年我都没敢试跑一万米，五千米已经是我极限了，不行再加400米，再多跑一米我都直接倒地[衰],bad
我还是挺希望他们降价的,middle
肯定会越来越好的赶紧去看起来,middle
国产手机发展的速度越快它的销量下降的越快,good
让人印象深刻的简直绝绝子,good
苹果手机又贵又没有什么特别的，现在我们国产手机的性能非常好,good
身边好多认识的人都从苹果转成安卓了,good
除非哪天苹果手机降到5000块钱以下,bad
他家是不是不让考古这部剧,good
一个善良的人，就象一盏明灯，既照亮了周围的人，也温暖了自己，善良无须灌输和强迫，只会相互感染和传播。所以，做人不一定要顶天立地，轰轰烈烈，但一定要善良真诚 ​,good
其所善者，吾则行之；其所恶者，吾则改之。——《左传》,bad
弘扬爱国主义精神，必须坚持立足民族又面向世界。中国的命运与世界的命运紧密相关。我们要把弘扬爱国主义精神与扩大对外开放结合进来，尊重各国的历史特点、文化传统，尊重各国人民选择的发展道路，善于从不同文明中寻求智慧、汲取营养，增强中华文明生机活力。,good
“苟利国家生死以，岂因祸福避趋之”，我们现在就应该脚踏实地的从身边平凡的小事做起，不断陶冶爱国之心，增强爱国之智，将来为我们的祖国贡献力量！,good
不要因为众生的愚疑，而带来了自己的烦恼。不要因为众生的无知，而痛苦了你自己。,good
为善，于己为善；与人有路，于己有退。他人有过不究，于人有恩莫念，爱人先爱己，责人先问心。地至秽者多生物，水至清者常无鱼。对待伴侣需要包容，对待朋友需要宽容。君子有容人之雅量，不会为小事而一争高下。,good
善良是一种修养，善待他人就是善待自己，要想得到别人的爱，首先要学会爱别人，一个善良的人一定是温暖的人，乐于助人的人，懂得珍惜和感恩的人。,good
“自由、平等、公正、法治”，是对美好社会的生动表述，也是从社会层面对社会主义核心价值观基本理念的凝练。它反映了中国特色社会主义的基本属性，是我们党矢志不渝、长期实践的核心价值理念。,good
乐善好施、扶贫帮困， 是中华民族的传统美德， 相互帮忙、患难扶持， 是社会倡导的时代新风， 月有阴晴圆缺，人有旦夕祸福。,good
善良是一种修养，善待他人就是善待自己，要想得到别人的爱，首先要学会爱别人，一个善良的人一定是温暖的人，乐于助人的人，懂得珍惜和感恩的人。,good
传播正能量是一份积极的心态，可以让不良情绪释放干净，使自己的内心充满自信、豁达、进取；使别人感到暖和、温馨、友善；使社会和国家团结、文明、和谐。 ​,good
人人存善念，并能日行一善，则个人、家庭、社会一定安乐祥和。这世上，有时笑笑人家，有时给别人笑笑自己，放轻松，给自己快乐，也给别人快乐。同学丢一张纸屑—那是制造恶业；我们捡起一张纸屑—这是累积善业。,good
稠得曲曲折折,middle
阳光，是前行的火，点亮我们前行的灯；阳光，是前行的灯，照亮我们前行的路，拥有阳光，帮助我们驶向成功的码头。,good
《礼记·学记》：“发虑宪，求善良，足以謏闻，不足以动众。” 孔颖达 疏：“良亦善也。又能招求善良之士。”,good
倡导富强、民主、文明、和谐，倡导自由、平等、公正、法治，倡导爱国、敬业、诚信、友善，积极培育和践行社会主义核心价值观，弘扬爱国主义精神，必须坚持立足民族又面向世界。 ​,good
人人存善念，并能日行一善，则个人、家庭、社会一定安乐祥和。这世上，有时笑笑人家，有时给别人笑笑自己，放轻松，给自己快乐，也给别人快乐。同学丢一张纸屑—那是制造恶业；我们捡起一张纸屑—这是累积善业。,good
向善是一种文明，也是一种光明。善良之举，需要人人拥有。善良之歌，需要人人唱和。让我们一起轻掬季风，淡挽流云，抚一弦清音，让幸福在平凡，平淡中盛开如兰，让善良之歌在红尘的原野里辗转悠长。 ​,good
善良是一棵生机无穷的种子，只要你舍得播种，就会有你意想不到的甜果。善良是一束美丽的玫瑰，当你赠送他人时，也为你自己留下了满室的芬芳;善良是冬天里的太阳，在照耀了他人的同时，也温暖了你自己;善良是充满芬芳的香水，当洒在别人身上时，自己也会溅到两三滴。,good
太过分了，做事没有诚信！,bad
浪费粮食的人花钱买到了安心，店家用水省了成本，大家都赚到了,bad
太过分了,bad
都给我开除了一个也别剩[微笑],bad
茶百道马上处理了，华莱士调查研究一下。,middle
拿钱就要办事,bad
做人没有诚信 做事没有底线是非常可怕的…,bad
诈骗,bad
我投给了“不要点外卖送爱心了，善心可能被浪掷”~,good
这种商家就是又没诚信又坏比秧子啊 顾客花了钱 你管人家人家是干嘛的啊 花钱就是要你出产品啊,bad
什么吊东西,bad
什么叫敷衍爱心 这是诈骗消费者 消费者买了商品怎么处置是他的事儿 你没有给到消费者商品这叫商业诈骗是犯法 别混淆概念,bad
连这种事情的钱都要赚吗？真的太丢脸了,bad
一点商家的诚信也没有,bad
大家都是实打实花钱买的 他们凭什么觉得发空包,bad
花枝叶下犹藏刺、人心怎保不怀毒； 世间海水知深浅、惟有人心难忖量。,good
死人的东西都克扣，也不怕被半夜找上门[摊手],bad
我其实是觉得这样很浪费粮食，拿爱心去帮助真正需要的人吧,middle
做生意连最基本的诚信都可以抛，那生意还能做得下去？！,bad
吓死了 我以为你偷钓少熙的鱼 [doge][doge],bad
陈波不在家 你没去熙湖钓一下？[doge],good
稍息的好哥们白鹭没去陪你啊[doge],middle
不懂，度了一下 http://t.cn/A6Hv0XUR,bad
这就是后陡门空巢老人的生活吗[doge][doge],middle
正好串起来，烤鱼儿[并不简单],good
怎么不去ber的塘子里钓[doge],bad
串儿在家啊,middle
导儿,middle
今天哥们杀疯了了啊[泪][泪][泪][泪],good
送我,middle
好好好导儿钓鱼也是被你整上了～你应该去熙湖钓一钓～,good
但是某位三总偷偷在西装里面穿渔网上舞台了，喊他脱掉他还装没听见[思考],good
真·自给自足！！！,middle
你咋不去塘里钓啊,bad
串儿在陶冶情操嘛[doge][doge],good
ber不在家，这不高低得去“熙湖”钓一条[偷笑][doge],bad
可以趁少塘主不在家[doge][doge][doge][doge],bad
把你留在后陡门的夏[笑而不语][笑而不语][笑而不语][笑而不语][笑而不语]@串儿导,bad
串儿导你好休闲[doge][doge],middle
别侮辱这个歌了好吗,middle
二次元的命就不是命了？？,bad
这歌也配他们唱？辱未闻花名了,good
谁允许你们唱的 创死每一个搞过楼的💧,middle
20秒，一开唱我就崩了[泪][悲伤][苦涩]养成系最可怕的就是你随便拿出一个记忆碎片，我都可以用回忆将他拼凑完整。阳光，阴雨，花开，微风[苦涩]少年开心时，眉梢嘴角漏出的光束，肆意，张扬，热烈，真挚[泪][泪],good
这首歌对于搞过台风十子的我是绝杀 谁允许你们唱的,good
别搞喔啊啊啊啊啊老天爷，时代少年团给我在一起一辈子,good
这个歌跟这个团有什么关系，路人好奇,good
一首歌可以有很多意义，因为这首歌对我们有意义所以我们唱了，又不影响你们继续喜欢你们的番，来我们的评论区舞什么？？？某些人什么癖好，又在这搞审美霸凌？？？侮辱别人喜欢的东西这么爽？？？真服了[微笑][微笑][微笑],good
。。。我比较想知道有没有拿到版权（拿到版权了当我没说）,bad
我的小队长怎么哭了，你一哭我的心就碎了，宝宝不哭了,good
我诅咒时代少年团永远在一起[泪],good
我真的[泪][泪][泪]这首歌太犯规了,good
搞过楼的听不得这歌啊[悲伤],good
重庆是梦想的开始，北京是梦想的未来[泪],good
养成系创造的羁绊跟野草种子似的，你觉得自己可以抛弃过去，但每一个互不相干的夜晚实际上羁绊的种子都在肆意疯长,good
随机创死一个20年上楼的,bad
从头哭到尾！,middle
谁准养成系唱这首歌的…,good
时代少年团，一直坚定的走下去叭,good
让我去套路一下大帅哥王一博行不行[舔屏],bad
我也喜欢王一博[亲亲][亲亲],middle
给我一个机会，我也能做这样的观众和王一博说土味情话[比耶],good
王一博走过的路！都是观众欣赏的路[酷][酷]（难得给他开个无伤大雅的玩笑啊，观众也是小心翼翼的哈哈哈哈）。王一博的路演，谁不激动[爱你][爱你],good
我要和王一博谈恋爱[收到],good
就喜欢看男女老少撩他的样子[嘻嘻][嘻嘻],good
就是，一天天的套路我们王一博 http://t.cn/A6HPCigS,middle
让我去给王一博讲一个土味情话[给你小心心],bad
我也能给博子哥讲土味情话 都让开 让我来🙋🏻‍♀️让我来,bad
哈哈哈王一博有被土味到[doge]不过我建议多夸他,good
我也想去套路王一博💚,bad
好美貌啊[送花花],good
太喜欢王一博了,middle
我也想跟王一博谈恋爱[喵喵][喵喵][喵喵],good
哈哈哈哈，王一博好可爱,good
@UNIQ-王一博 杨震我保证我不会套路你[阴险]#王一博维和防暴队# ,bad
王一博好帅💚💚💚,bad
王一博[哇],middle
哈哈哈哈哈王一博好可爱,good
就是喜欢我们的大帅哥王一博[哈哈][哈哈][哈哈],middle
刘宇宁,good
期待刘宇宁[给你小心心][给你小心心][打call],good
刘宇宁[爱慕],good
南珩/离十六@摩登兄弟刘宇宁 ，期待相见，祝福拍摄顺利，万事顺意～,good
期待刘宇宁[送花花]@摩登兄弟刘宇宁,good
期待刘宇宁-南珩[打call],good
期待 《南珩/离十六》@摩登兄弟刘宇宁 ㊗️开机大吉。顺顺利利。大红大紫[送花花],good
期待刘宇宁[哇],good
刘宇宁书卷一梦开机大吉！期待南珩/离十六@摩登兄弟刘宇宁,good
【南】风展书卷，君子【珩】华引命途；寰【宇】载旧梦，宿命可争盼长【宁】。看@摩登兄弟刘宇宁 演绎南珩，争生死歧路，破宿命浮沉。 http://t.cn/A6HPTQnk,good
期待@摩登兄弟刘宇宁,good
啊啊啊啊我的南珩好帅[送花花][送花花][送花花]@摩登兄弟刘宇宁,good
梦幻风流，一曲情深。书卷扬墨意，梦中探真心。💛愿@摩登兄弟刘宇宁 在拍摄中心情愉快，每一场戏都充满收获，拍摄顺利💛,good
刘宇宁越來越好💕期待最棒的刘宇宁💕 ❤️@摩登兄弟刘宇宁,good
南珩太帅了啊！开机大吉[哇][哇],bad
刘宇宁[爱慕][爱慕][爱慕],good
南珩啊啊啊,good
老大开机大吉，顺顺利利！@摩登兄弟刘宇宁,bad
南珩，一朝入梦，不畏天命 离十六，提笔展卷，只为真心 ㊗开机大吉，拍摄顺利，爆火大旺！ @摩登兄弟刘宇宁,good
南珩[送花花][送花花][送花花]@摩登兄弟刘宇宁,good
谁能说她不是天才呢！[求饶]转发本条漫画，抽一个小可爱送【非人哉】神来四季亚克粒粒春款！快来试试手气！ http://t.cn/A6HPTccK,good
精卫：突然暖暖的，原来你也为妈妈感到不甘阿[悲伤][悲伤][悲伤],good
下次让他们三变人形，我比较想看[doge] http://t.cn/A6HPTJhO,middle
葬爱精卫：把我的爱埋葬进大海[酷],good
孩子辈好多天才[哆啦A梦害怕] http://t.cn/A6HPTIT1,good
1011号计划，就是这集的集数[二哈],bad
像妈妈这样的孩子[二哈]好好笑,good
宝宝们，你们有点儿学偏了啊 http://t.cn/A6HPTO57,good
葬爱家族分家的葬海家族是吧[doge],good
伟大诞生于理想主义,good
年纪大了，竟然看哭了[苦涩]宝宝是个好宝宝,good
葬爱精卫家族[doge],good
精卫你简直就是一个美神…………啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊终于又画到精卫主场了妈妈我爱你女神我爱你[泪][泪][泪][泪][泪],good
海鸟BOYS[doge],middle
妈祖和精卫联动了[悲伤],good
孩子你真是个天才！[666]不过，我寻思妈祖美妆也没走杀马特画风呀[允悲],good
《妈，是你太天真了！》,good
好感动啊[泪]拯救妈妈这样的孩子[泪],good
它似乎没有想过，以它的体型游得再好也不大可能把溺水的孩子救上岸[疑问],good
天才精卫小鸟[耶][悲伤]！,good
很好听 循环着[送花花],bad
太好听了 夸爆你,bad
好听的嘞[awsl] http://t.cn/A6HPkNUQ,middle
你唱歌是要我的命吗[抓狂][抓狂]太好听了,bad
你简直太会唱了[泪][泪][泪],good
好听好听爱你是我的命运[可怜][可怜][给你小心心][给你小心心],good
这么活跃 本人吗[喵喵],middle
如呱不是遇见你，你的如果咬字咋了[喵喵][喵喵][喵喵],bad
鲨疯了姐[泪]太好听了[泪][泪][泪],good
你也太会唱了公主[泪][泪][泪],good
我说命运呐,good
好好听的  你怎么这么会唱,good
营业两次哦,bad
宝贝太好听了!!好会唱啊啊啊啊[哇],good
@张碧晨 我的命运也是被你妥妥的拿捏[doge][awsl],good
哦呦你今天好活跃啊老公姐[喵喵],middle
好喜欢[抓狂],good
太好听了[泪]今晚又要流着泪睡去了[泪][泪][泪],good
你真的太会唱了[苦涩],good
大家听《命运》，今晚都别睡了[泪],good
北京市广电局做了一件利在当代，影响深远的大事，是值得肯定的！,good
中国人民最悲痛的日子。[蜡烛][蜡烛][蜡烛],middle
🙏🙏🙏,middle
有他开创的社会主义精神财富很快会实现,good
[亲亲],middle
看了都泪目[泪][泪][泪],good
这博文相当的给力!!!,middle
少年赤子之心。,good
就是支持你！,middle
值得我用心去看完,good
必须支持的观点,good
嗯，不错，赞一个,good
实在太么好看了,middle
不赞都对不起人民群众了,good
前程似锦,middle
值得我用心去看完,good
我开始喜欢博主了！！！！！！！,bad
我开始喜欢博主了！！！！！！！,bad
啥也不说了，随手就是10086个赞！,good
我先忙哈[举车][举车][举车],bad
啊啊啊啊啊，宝宝今天帅爆了 http://t.cn/A6HP8fPE,good
今天盐买少了，因为买的是爱周深的无需多言 🫰🏻[酷]🫰🏻 http://t.cn/A6HP8VBd,good
宝宝看常州米缸安排的地铁大灯箱啊啊啊喜欢吗喜欢吗！！！宝宝以后多来常州玩好不好🥺🥺🥺这次大家真的都很很很很开心的！！ http://t.cn/A6HPjvfY,good
热烈祝贺宝贝（准备）完成1/929次RAP唱跳KPI！！[doge][doge][ok] http://t.cn/A6HP8fva,good
大家来找茬：P3和P6哪里不一样？ http://t.cn/A6HP8fA5,bad
宝你看米姐做的奖状 差点没笑死我哈哈哈哈哈哈哈哈哈 http://t.cn/A6HP8Ihj,good
老公晚上好[亲亲][亲亲],middle
好巧!一会儿加油！不紧张不紧张[打call][打call],good
甜言蜜语我不太会，但当我看到你的笑，噢～宝贝，令人陶醉。最近的我凌晨5:25都无法入睡，原来是看不到你的笑，我浑身不对。后来我才发现，你的笑就像我穿着裤子尿尿，大家都能看到，但是暖暖的只有我知道,bad
宇宙无敌大帅哥来咯  宇宙无敌大帅哥来咯  宇宙无敌大帅哥来咯  宇宙无敌大帅哥来咯 宇宙无敌大帅哥来咯 宇宙无敌大帅哥来咯  宇宙无敌大帅哥来咯  宇宙无敌大帅哥来咯  宇宙无敌大帅哥来咯  宇宙无敌大帅哥来咯  宇宙无敌大帅哥来咯  宇宙无敌大帅哥来咯,good
宝宝一会见[哆啦A梦花心][举车][举车][举车],good
你最近看那个什么炎了嘛？没有你我苦不堪言啊宝宝😭,middle
@卡布叻_周深 啊啊啊啊宝宝我抢到票啦！深圳见！【亲亿口！ http://t.cn/A6HP8fDt,good
你最近看那个什么炎了嘛？没有你我苦不堪言啊宝宝😭,middle
深深小太阳，虽然对你说过那么多真情流露的话，但我还是想要告诉你，你就是新时代最优质的偶像！你一定会火遍全🌏！！因为你值得！！！【对，俺们河北生米会永远陪着你，喜欢你，love你！【你向着音乐梦想的顶峰，我向着你，一起加油！期待某天再见面！【答应我一定要好好的哦，蟹蟹有你@卡布叻_周深,good
宝宝啊啊啊啊啊啊,good
大家好，他是我男朋友，虽然还没公开我们的关系，没见过父母，没有被亲朋好友祝福过，没亲手为他做过一顿饭，没有他的电话和维信，但嘴长在我自己脸上，我说是就是[举车],good
啊啊啊啊啊啊宝贝宝贝,good
我的妈，我的姥，我的褂子，我的袄，我的大姨和姑奶，吓得我一瘸带一拐，我的爹，我的爷，我的袜子，我的鞋，我的大伯二舅爷，我的裤子尿半截，我的妈，我的仙祖奶奶，七舅姥爷，我的儿，我的娇，我的梅花螺丝刀，我的爹，我的娘，我的姨父卖红糖，我的心，我的肝，我的红豆萝卜干 我的周深我的宝,good
［提醒］不要因为这个怀疑别人对你的关心和爱,good
惹你-你生气-说你情绪有问题-说你烦-你道歉-继续惹你,middle
例如：《你怎么又闹脾气》《你这么想我也没办法》扣上帽子然后大事化小,middle
先给你扣帽子，然后你的情绪爆发了就说你情绪有问题。,good
对于一身反骨的人来说，pua是不可能存在的[doge],good
原来我爸妈是心理学大师[doge],good
我爸妈就是最大的pua选手[666],bad
即使是烂泥也是独特的烂泥,good
坚决做自己不被pua,bad
又学会了一个煤气灯效应新词,good
学到新知识了,good
今天又涨了一个知识点很不错,good
我没有遇到过,bad
原来如此真的好吧,good
要有一颗强大的内心,good
所以对任何人要有防范意识,good
反正我这一身反骨受不了别人打击我,bad
如果被操控是真的非常可怕,good
这种效应要远离有多远离多远,middle
这次真的学到了学到了,good
肚肚绝对不能着凉，要不盖肚脐眼也行[嘻嘻],good
哈哈，中国的所有宝宝睡觉都要盖肚肚,good
睡觉必须盖着肚脐眼[太开心][太开心],bad
睡觉必须盖上肚肚！[熊猫][熊猫][熊猫],good
中国的宝宝睡觉都要盖肚肚，不然容易拉肚子[亲亲],good
睡觉盖肚脐眼[doge][喵喵]兔子家小孩子标配,bad
懂了，刻进基因里的优良传统[嘻嘻],good
碎觉觉，盖肚肚，乖宝宝,good
盖好小肚肚[哈哈][哈哈],good
哈哈哈 肚皮不能着凉,good
中国的大宝宝小宝宝睡觉都要盖肚肚[哈哈],good
种花家睡觉必须盖好小肚肚[哈哈][哈哈][哈哈],good
【#大熊猫是中国特有种的铁证#：睡觉必须盖上肚肚！[哈哈]】,good
晚安😴http://t.cn/A6TsPqNg,middle
嘻嘻，别的可以不盖，肚子千万不能不盖[嘻嘻],good
所有中国宝贝都要盖肚子[喵喵][笑cry],good
睡觉必须盖住肚脐[笑cry][笑cry][笑cry]，铁证,good
可爱的大海宝宝，晚安[抱一抱],good
哈哈！！笑笑笑了！！ 晚安！好夢！！🌹,good
可爱的胖大海还知道盖被被[嘻嘻],good
我踏马第一次在少爷脸上看见这种表情ㅋㅋㅋ,bad
好久没见少爷笑的这么开心了[爱你],good
51P想要，51P得到！[doge],middle
互为理想型就是永远还是会被对方吸引，哪怕努力躲避，嗑晕了,bad
哈哈哈哈哈哈少爷你笑吧 你别装了,good
老1的恋综从第十期才开始，一秒八百个五彩缤纷的小表情，推土机速速给我看看实力,bad
人就是会反复踏进同一条河流,middle
节目第十期了 混子少爷正式开启恋综 一秒无数个小表情和小动作 少爷之前说自己如果喜欢就会是推土机模式 看这个表情的确如此啊,good
“但我不知道是收到短信才被吸引，还是说不知不觉就已经被吸引之中了，我也不知道”！谁懂啊！我真的很心动很懂这句！从第一次见面就发短信给智媛，到后面虽然不断错开，但彼此已经不知不觉被吸引，突然意识到的瞬间，真的会很心空！这种其实已经有感情基础了，只是因为外在因素或者过往经历意识比较晚,good
51想要，51得到！嘴角比ak都难压[馋嘴],bad
宰亨：我的笑憋不住,bad
原来磕对了是这种感觉 啊啊啊啊啊啊,good
你小子，我就说恋综混子是没遇到心动的，15批又吃到好饭了！！！！！,bad
都因为是之前交往过的类型，看到对方就会想起之前的人，怕还是会没有好结果，所以不敢前进，小心翼翼，可是终于！！！！还是行动了！！别劝我！！谁都别劝我！！！我就是爱嗑这种！！！！啊！！！！！,bad
今天我们坐在这里是庆祝我的CP终于离结婚只差说第二句话了👍🏻,bad
妈妈，我们51好像稳了,good
@isismomo 少爷的春天要来了吗,good
约会试试！,good
啊啊啊啊啊啊啊啊啊啊推土机 给我轰轰轰轰轰,good
@人情味eri 配[打call],good
我这里下中雨，在家里躺了一天[拜拜],good
帅到我了，需要负责一下,good
不是小段，你这照片是不是在球场拍的？我怎么看到了一个棒球帽的影子,good
哈哈，不是小段你这么一穿，感觉板球短裤要成为下一个街头流行了,bad
这不清纯男高吗,middle
看到这板球小子的装扮，我决定明天穿个水桶出门，也算是跟上潮流了,middle
网球打得好还是需要很大的努力的,good
身姿矫健，意气风发，展现无限魅力,good
运动的男孩子最帅气最青春了,good
球拍好喜欢感觉颜色搭配很好看,good
运动风也好帅[憧憬],good
挥舞球拍的姿势很迷人[打call],bad
第三天已经踏上回去的路了[泪][泪][泪][泪],good
阳光帅气大男孩就属小段[羞嗒嗒],good
好帅好帅[打call],bad
我在家里躺[doge],good
每个动作都洋溢着青春的气息，展现了生命的美好,good
这一组照片很帅气！,good
对自己的运动生活充满了热情让人羡慕,good
前两天有些累了今天宅家里一天,bad
致敬维和警察,good
致敬维和警察,good
真实远比电影残酷。希望大家都来看维和防暴队。根据真实事件去呈现给观众的，鲜少有普通观众了解的一群中国维和警察。致敬他们。,good
向维和警察致敬！！！,bad
感谢您们，护我万家灯火，岁月静好,good
致敬维和警察！愿世界和平！,good
致敬维和警察,good
向所有为世界和平作出贡献的维和警察致敬！,good
余卫东致敬维和警察的无私无畏与一腔热血 [收到][收到] @Johnny黄景瑜,good
致敬中国维和警察,good
致敬维和警察，致敬英雄,good
感谢中国维和警察👮🏻‍♂️希望这种宣传中国军人形象，凸显大国担当的正能量影片能被全世界更多人看到！,good
向维和警察致敬,good
愿世界和平，致敬维和警察[给你小心心][给你小心心],good
要和平，不要战争！致敬🫡维和警察！#王一博维和防暴队#,good
有中国维和警察存在，世界的天平，就会向和平的方向倾斜一点，再倾斜一点。致敬维和英雄！[打call][打call][打call]💚,good
致敬维和警察👍👍,good
致敬维和,good
致敬中国维和警察[心],good
谢谢你们带来的和平,good
[泪]你忽然给我来一刀子什么意思,good
没关系的小维你还有祖宗啊！（有一说一，这次活动兔兔小维小罗都有小天才电话手表乐）[阿米娅][逻各斯][魔王][維什戴爾],good
看p1笑了，看p2哭了[微笑],good
这还是我们123罗德岛吗[悲伤],good
天杀的我要把你抓起来！ http://t.cn/A6HPZGmv,good
才发现殿下的身上有白色横线，代表着殿下是虚影吗[泪][泪]yj你没有心[泪][泪],good
数字生命牢娅,good
你怎么幽我一默又刀我一下[哆啦A梦害怕],good
所以除了魔王篇还会有特蕾西娅篇的对吧[泪],good
魔王比起之前的特蕾西娅感觉感情有点不足，有种ai模仿人类的感觉[允悲],good
第一次看小漫画想上吊[微笑]鹰角网络是杀人凶手.jpg,good
他为了刀我们甚至还给特雷西娅上了扫描线效果[允悲][悲伤],good
扎个头发就能戴啦（×）： http://t.cn/A6HPiZzv,good
我昨天才吐槽w是三毛[嘻嘻] http://t.cn/A6HPzsrc,good
兄弟这是哪里，给我干到哪里来了，这还是我们123罗德岛吗,bad
宝宝想要皇冠只是因为想要小特留在身边[魔王][维什戴尔],good
首先，我早上起来心情很好。其次，我没有惹你。最后，从我家里出去[泪],good
尼玛的干嘛突然给我来一刀子[泪],good
哈特软软鼻子栓栓[悲伤],good
特蕾西娅 .....您是最温柔的魔王😭😭😭😭😭无论是现在还是过去 呜呜呜呜呜呜呜呜天杀的鹰角我要报警把你抓起来.. http://t.cn/A6HPcXm0,bad
失败女人第一步:钕铜,good
大师你不懂我有自己的节奏她绝对喜欢我,good
spiderwoman,middle
别管，我自有分寸,middle
失败女人第五....人格启动[ok][允悲],good
[微笑]爱老婆的女人不会差好吗,good
OK我五条不仅都做到了[允悲]第四条她不道歉我就已经原谅了[允悲],good
好友们放心，我这次真的不会被女人骗了，我装作被她迷得神魂颠倒，这只是我计划的一部分，够了你们不许再说了，我自有分寸,good
姐妹你放心， 我这次真的不会再喜欢心选妹了，我其实根本没有被她迷倒，我就是在假装喜欢，我能不知道我喜不喜欢她吗，我装作被心选妹迷得神魂颠倒不分黑白其实是我计划里的一部分，一切都在按计划进行，你别说了，我其实自有打算 。,good
测妹有自己的节奏,good
我一步到位[白眼],bad
一步到位直达第五步[给力],good
嘎嘎嘎不管给对象花钱是成功女人 给不可能的女人花钱和时间才是失败女人[哆啦A梦微笑],good
姐妹你放心，我这次真的不会被女人骗了，我装作被她迷得神魂颠倒只是我计划的一部分，够了你们不许再说了，我自有分寸,good
女人不道歉也原谅[爱你],middle
五一日程如下：,middle
前四步还没开始就直接执行第五步了,good
保持心中无女人的一个美丽状态,good
那个……青梅姐在成都签了娱乐公司和女朋友同居养猫，而我在物色川渝的高校希望离她近点，姐姐你以前不是喜欢♂吗？原来不是女的不行是我不行啊[悲伤],good
55555你怎么知道我的漂亮妹妹不回我消息导致我不知道发啥呜呜呜呜呜[苦涩][苦涩][苦涩][苦涩],good
不能忍了，到了景区门口被劝退，准备去其他地方，还有景区的交警凶巴巴的，我被吼了，差点心理阴影[泪][允悲][允悲][允悲][允悲],good
我都是平时工作日的时候请假出去旅游。节假日就在自己的城市待着做自己想做的事。,bad
做核酸都过来了。五一算什么[doge],good
五一还好，十一才是[哈哈][哈哈][哈哈],middle
没毛病[doge][doge][doge],bad
尽量错峰 真的 … 上厕所也不方便,bad
哪里也别去，走了个水库都有人去玩，堵死[跪了],bad
此刻挤景区的我挤一段悔一段，下次再也不在节假日出来了，真的忍不了一点。[苦涩][苦涩][苦涩],good
我昨天想去医院看头皮发痒，路上车子多的我不看行了吧，痒死算了，我头发剃光行了吧,bad
谢谢，五一到西安玩的陕西人有被冒犯到[彩虹屁][彩虹屁][彩虹屁],good
节假日真的是小区都不能出，整个长沙人多得要炸了，哪里都是人，怕了怕了，乖乖在家，给游客们腾地方,bad
没办法，除了节假日其他时候也没时间出来游玩[苦涩],middle
我可以，我不去孩子也要去，所以孩子是一切的稳定因素[笑cry],good
世上无难事，只要肯放弃。,middle
我节假日哪都不去，专门工作日出去。就是生理性晕人，看到人多头晕眼花呼吸困难还会烦躁。[允悲],middle
@三三三郎阿 哈哈哈哈哈哈哈哈哈哈哈哈 我们不能,good
还有节假日上班的酒店人，感觉这辈子也就活到这儿了,middle
上班都能忍 去玩不能？,bad
能吃苦的一生[衰],good
对于嫁接其他电影来黑片子的，姐该保护一下哦[666][666][666][666],good
姐，你真的👍🏻,middle
维和防暴队就是根据真实事件改编，我兔威武[加油],good
看看什么是真实的👍🏻,good
他们真的很伟大，看了维和警察真的和别的警察不一样，重点就是融入当地，维护和平，代表的是中国，一切都得有大国担当，了不起！,good
中国维和警察了不起。联合国新闻中心也宣传了《维和防暴队》，然而肖战家养yxh和肖战粉丝为了恶意竞争，配合外网给电影维和小分队为了解救人质扮演黑人的造型到处zy抹黑，甚至上升到国家层面，这样一个明星和刻意培养出的充满仇恨的群体，为什么就没人管管,good
向中国维和警察致敬[抱一抱],good
拿着其他片子的图片张冠李戴说是维和的，为黑而黑！,good
谢谢陈姐,middle
姐俺们不接受脏水，该治就治,bad
肖战粉丝太恐怖了，啥都要黑,good
好的。我觉得还不错，这个五一最佳[笑cry]杨震和装甲车车我最爱。。。如果可以，片方能不能受累科普一下维和的装甲和我们的最新装备，爱看[哈哈][作揖],good
这个执行过任务的维和警察有话要说 http://t.cn/A6HPtOm9,bad
第一天看维和票房很好，肖某团队和粉丝又急了，昨天开始他家养的yxh和所谓的“电影博主”就开始狂黑剧情和演员。下黑氵军，那些所谓的博主下面全是肖某粉丝团建踩电影黑演员。,good
黑子又出来黑电影了，突然刷到一堆营销号在骂了，服了，他们是包了年费黑人吗！没完没了[允悲],bad
姐姐牛🐮，有些粉丝群体真的是疯了,good
现在的人真的是太坏了，为了防爆别人，对自己的国家和同胞，对维和警察可以无所不用其极的造谣，污蔑，抹黑，完全突破了作为人的底线，绝对不能纵容，不能让这些人得逞。,bad
维和警察真的不容易，再次致敬。,good
姐真的[good],middle
[老师爱你][老师爱你][老师爱你][老师爱你][老师爱你]我唯一的姐[老师爱你][老师爱你][老师爱你][老师爱你],good
不仅紫海吊打[抱一抱]唱歌也吊带[耶]马嘉祺厉害,bad
小马好棒！！唱的真的好好听[泪][泪][泪][泪][泪],good
我要听一万遍 太好听了 我哭哭 http://t.cn/A6HPR1MQ,good
